89	11	74	54	9
95	21	11	60	93
42	48	79	69	70
49	88	31	99	96
10	23	88	13	76
85	38	4	78	47
5	87	84	65	22
76	7	63	20	4
76	22	19	43	53
2	28	58	48	51
99	64	25	25	51
2	5	2	82	71
90	51	94	85	39
29	8	35	45	69
38	57	98	66	78
63	25	3	38	40
4	44	80	12	71
70	24	83	20	76
91	9	57	92	12
91	70	33	26	40
61	95	64	29	64
7	55	45	76	6
76	19	44	43	61
84	8	30	67	49
21	64	22	21	32
2	90	17	72	5
71	82	38	18	34
85	4	54	38	70
82	81	39	81	30
100	47	48	20	44
22	73	10	74	52
47	17	3	96	64
44	69	50	68	22
73	10	78	7	15
71	72	52	95	53
6	6	29	85	29
86	25	71	32	30
25	7	11	21	69
70	43	7	92	76
45	49	88	99	74
45	54	33	56	23
15	47	37	68	5
46	67	85	59	95
43	88	95	53	62
73	81	42	48	76
98	27	82	89	63
92	1	73	70	93
72	13	60	87	55
82	93	92	61	96
47	51	35	7	75
99	11	11	77	17
93	60	78	15	6
59	77	42	37	93
23	69	32	28	91
19	26	73	80	48
2	74	47	84	25
94	91	34	73	75
43	21	81	32	41
66	52	19	96	60
64	99	79	31	18
100	46	6	47	32
59	59	36	65	12
98	50	89	63	63
93	51	96	67	48
23	98	12	28	39
5	51	68	94	62
5	61	78	84	16
71	69	76	94	20
64	61	13	5	11
31	2	76	28	15
16	1	32	86	98
35	94	44	45	39
85	17	86	24	34
18	23	45	88	93
52	68	29	27	49
65	61	74	90	21
85	20	22	29	11
96	76	21	21	32
19	35	66	41	51
65	78	76	26	100
84	3	80	70	57
23	5	73	25	24
9	68	42	85	69
98	98	1	2	24
50	84	15	75	23
30	84	99	53	32
63	36	77	64	8
64	82	26	95	51
30	31	90	69	35
32	74	61	7	19
18	14	80	88	96
20	52	81	60	10
77	73	90	74	51
52	71	61	41	69
15	23	48	73	68
64	80	91	100	60
28	46	86	84	46
82	95	82	49	72
17	87	5	30	46
87	22	56	27	22
50	40	76	54	38
5	15	44	53	51
97	32	82	68	8
52	13	43	66	81
76	52	76	54	58
53	82	64	19	71
85	44	13	16	29
9	82	65	90	30
88	55	15	38	43
44	36	31	38	79
40	36	36	39	47
45	84	44	35	54
11	37	75	99	45
29	100	43	76	87
21	3	63	32	22
5	9	42	3	32
43	5	74	59	94
68	37	51	69	29
83	16	52	72	49
91	92	59	58	89
77	98	67	74	77
68	48	53	23	34
78	85	45	67	57
34	81	20	15	40
100	51	20	91	14
32	76	50	8	95
77	98	49	8	8
46	19	31	6	1
25	22	61	30	21
47	82	7	14	9
90	79	54	16	34
77	33	4	54	7
73	93	52	23	34
5	54	91	36	27
7	54	26	83	72
14	3	69	10	81
11	43	31	10	33
83	22	29	30	38
19	58	75	2	12
30	58	15	54	61
16	51	46	90	100
28	39	27	27	51
60	48	72	100	10
40	89	91	19	24
28	29	6	74	40
56	49	14	8	8
81	34	39	59	17
4	93	77	10	32
58	24	53	25	32
21	71	73	94	20
21	80	18	19	22
82	67	86	43	60
70	54	87	28	71
47	99	14	36	79
59	93	35	22	77
80	36	3	86	76
100	19	11	43	49
91	61	66	76	96
66	77	29	81	71
86	80	68	22	16
15	14	39	87	26
56	95	78	28	62
70	47	97	10	19
55	17	22	91	32
3	96	62	16	59
69	96	48	47	10
92	3	26	95	9
85	33	5	92	45
44	79	14	99	47
46	32	28	84	69
38	56	13	51	58
58	22	34	69	75
93	59	19	42	32
5	65	17	59	5
96	49	69	71	71
85	87	95	4	33
76	9	66	11	96
42	45	30	96	67
72	55	7	14	65
34	1	47	26	56
70	76	85	26	4
84	42	5	98	30
87	12	26	3	56
24	58	4	73	47
93	83	19	25	11
54	91	13	6	1
60	14	75	24	55
86	82	98	89	10
36	72	6	52	67
64	47	58	59	98
22	25	34	57	8
62	21	29	49	17
42	1	43	100	86
25	37	63	78	32
72	58	78	78	9
32	51	78	53	86
12	55	63	54	11
66	78	3	72	50
21	8	1	26	15
35	76	88	82	83
35	37	97	95	86
24	51	78	46	16
19	19	33	90	9
74	59	12	85	70
2	93	33	70	38
76	38	46	42	39
55	56	65	4	16
92	69	14	30	97
20	18	93	86	35
64	31	31	90	14
23	28	72	5	51
68	96	41	20	86
57	42	92	52	87
39	9	20	25	53
90	2	3	55	16
19	85	23	97	21
74	12	46	40	73
89	24	42	78	59
73	74	61	5	23
11	17	23	54	68
79	86	71	78	49
74	24	36	52	30
67	60	27	13	87
18	41	50	57	31
10	63	93	11	51
36	100	65	71	69
56	9	14	25	63
69	14	47	82	42
21	95	89	89	95
14	50	81	4	6
14	46	81	15	92
39	2	93	48	74
90	91	82	21	34
28	66	57	8	77
70	7	10	80	95
89	21	41	47	27
91	38	78	93	81
98	63	13	5	19
79	40	98	43	98
17	81	87	86	30
81	99	41	80	41
66	48	81	30	89
84	86	88	95	98
38	85	90	33	2
73	51	94	99	96
52	49	29	52	37
1	19	25	32	90
96	67	17	44	43
84	81	86	18	2
2	17	89	37	65
71	19	91	31	12
22	22	78	5	32
93	22	28	79	36
85	68	5	18	39
71	22	76	88	33
99	35	77	74	21
39	16	67	99	72
82	17	3	69	49
94	10	16	21	25
47	70	16	53	41
13	62	60	82	86
84	6	36	23	30
45	89	60	53	56
93	23	91	18	30
72	41	47	66	29
45	7	53	6	5
64	30	68	21	84
71	18	31	48	50
83	38	85	57	20
86	82	32	36	86
29	31	7	36	19
70	31	30	79	43
68	50	65	71	74
10	25	86	56	23
18	10	77	89	32
10	57	82	40	9
62	16	25	99	74
98	68	52	66	11
27	76	90	63	99
55	36	42	21	57
36	55	45	73	42
34	92	85	8	94
31	30	74	12	87
20	95	91	17	82
16	61	44	72	98
4	93	49	55	18
73	50	38	44	13
70	21	62	65	69
79	72	43	69	51
56	73	33	72	21
50	39	24	70	57
55	37	53	1	16
36	38	66	92	76
84	58	17	15	26
81	21	95	3	16
62	68	92	25	44
91	81	16	31	84
84	42	70	23	68
45	4	37	64	55
28	21	3	62	2
6	55	87	14	11
24	62	8	14	70
22	56	35	77	93
50	35	90	59	68
60	49	11	25	22
86	8	32	69	3
83	47	32	62	51
23	12	21	68	4
14	97	70	100	55
47	95	29	50	51
50	49	35	41	17
54	39	69	34	34
26	1	45	58	24
27	36	30	78	68
43	87	39	43	49
94	46	6	18	84
80	39	18	15	67
66	100	6	11	60
80	68	61	31	90
95	74	88	74	79
16	57	64	12	45
20	54	65	12	29
27	61	7	21	95
10	88	69	7	33
6	30	94	96	36
2	93	88	82	35
91	53	10	53	97
45	11	23	23	11
17	97	10	71	6
46	68	21	71	9
89	76	9	13	74
75	64	48	91	16
39	18	22	6	56
68	8	63	100	56
88	65	20	97	86
96	69	6	73	67
77	41	62	3	69
63	88	66	27	32
48	4	53	49	15
66	11	65	80	30
65	28	51	72	99
2	74	87	99	43
51	100	63	91	1
92	67	99	17	45
64	83	49	83	69
13	100	9	66	88
78	60	18	3	19
30	93	87	96	54
4	62	44	21	78
79	33	72	82	92
65	88	33	97	37
39	43	1	58	44
74	48	29	13	34
63	93	62	31	25
52	50	69	64	36
100	86	53	23	40
81	85	87	56	45
40	5	92	19	7
33	39	89	33	7
49	4	56	68	53
76	55	25	63	12
68	80	3	43	63
74	37	17	19	44
33	48	41	65	36
15	42	97	71	1
89	80	42	38	54
10	75	29	40	81
33	32	33	78	95
52	59	35	62	66
8	74	23	81	14
26	61	61	12	6
82	88	44	14	86
34	24	90	100	46
58	23	16	100	58
35	14	91	44	73
62	96	70	30	21
88	77	8	70	45
43	45	88	99	14
17	94	94	34	21
45	16	99	14	85
56	37	37	67	36
85	60	47	81	10
36	13	42	47	52
24	3	75	49	80
37	64	33	55	94
53	46	32	9	37
68	55	74	5	74
33	15	70	63	55
46	91	28	42	12
78	99	36	7	73
9	29	34	28	7
5	27	57	23	58
81	41	8	76	45
31	56	91	61	76
15	16	22	78	56
81	49	36	1	36
53	52	73	83	34
8	99	3	32	4
48	94	91	59	85
88	27	45	23	65
38	42	68	44	29
100	79	6	64	66
8	17	76	2	60
73	21	89	70	44
88	75	77	64	73
2	35	26	6	70
23	78	34	43	29
94	57	74	21	42
48	41	63	34	27
68	37	60	57	92
65	84	89	55	61
61	2	52	93	43
23	66	4	21	20
80	5	75	3	74
9	25	99	9	44
28	14	86	100	51
15	3	93	4	39
32	57	30	42	47
4	65	77	61	59
17	5	71	63	74
70	48	84	92	36
18	5	81	51	97
92	81	62	57	43
28	92	10	75	65
38	8	29	20	77
17	51	56	39	94
62	24	61	3	48
26	15	90	55	87
6	46	61	12	79
46	41	84	78	51
86	46	61	42	88
97	3	75	89	54
86	66	45	31	86
91	62	20	14	69
13	45	36	78	59
95	69	27	20	17
71	25	30	29	25
30	10	80	43	99
7	38	64	12	56
64	44	65	7	25
77	82	55	23	35
27	63	46	36	37
82	83	49	87	66
64	83	27	65	41
25	74	76	42	59
4	73	48	76	67
14	34	4	3	66
60	75	28	79	68
68	18	68	95	82
93	88	52	65	59
30	15	78	78	8
30	56	9	39	33
68	12	79	83	90
60	78	26	55	6
59	53	73	6	67
60	87	48	20	46
52	66	55	5	70
62	4	64	60	77
6	98	2	45	32
5	78	74	15	2
24	19	95	73	57
8	43	77	48	31
22	65	68	21	51
78	42	90	64	46
17	59	46	49	17
33	20	80	32	99
17	55	23	15	37
93	28	60	75	13
65	64	69	65	67
52	74	68	52	4
38	86	37	81	32
96	17	65	38	31
56	42	61	22	69
13	92	44	53	65
13	73	56	69	40
55	3	95	28	37
90	68	2	20	75
97	12	57	32	41
12	49	13	94	8
97	58	37	95	64
16	66	33	25	23
35	89	98	72	94
33	56	67	81	8
97	98	10	3	34
91	44	67	87	85
66	20	3	54	96
59	23	19	30	15
28	57	50	23	29
76	57	94	32	65
96	71	28	94	41
67	73	100	3	63
73	61	61	31	68
27	19	61	3	62
70	5	36	25	42
89	42	99	61	54
84	40	62	51	44
23	43	93	22	26
2	95	100	54	22
50	81	36	54	99
78	52	29	13	51
4	64	46	17	40
50	61	21	42	56
96	91	56	39	77
43	41	5	67	33
78	49	23	75	40
73	13	85	22	63
55	66	48	16	86
89	36	84	40	58
73	1	63	19	79
79	1	34	91	73
2	29	58	23	89
37	63	6	77	63
34	49	82	36	47
94	50	88	34	69
4	1	63	97	57
81	47	31	11	38
65	7	87	49	1
52	96	64	17	47
77	64	36	36	99
13	90	27	7	46
24	86	55	10	41
13	21	6	56	88
66	40	90	67	10
67	44	32	68	22
54	18	32	73	18
88	26	56	27	22
11	97	82	79	71
83	83	72	79	53
99	95	63	17	48
28	92	85	60	56
70	99	51	17	45
45	1	83	12	41
39	56	20	11	74
72	34	64	48	45
96	27	75	62	29
82	59	11	40	60
8	48	17	64	78
64	21	33	33	83
78	48	35	32	79
84	73	49	86	86
13	50	15	91	97
55	32	84	38	55
59	27	1	10	95
53	59	67	57	76
40	85	46	48	99
87	51	58	96	23
67	71	56	26	30
10	76	64	6	67
50	93	17	84	14
93	80	8	44	68
18	7	57	10	59
50	86	28	96	12
81	29	33	20	67
2	44	84	71	6
30	54	57	52	22
8	20	2	67	21
62	32	78	11	90
85	43	30	21	44
89	55	96	32	73
48	68	36	86	70
67	2	28	94	46
74	37	21	14	18
84	74	26	7	43
53	3	39	43	58
61	58	41	81	76
61	1	23	27	50
61	95	18	32	89
51	69	30	6	26
51	39	51	69	81
53	64	1	83	30
7	32	5	17	11
39	57	24	5	70
85	26	49	57	91
69	13	57	28	38
50	10	85	30	81
53	40	72	67	49
86	53	55	90	60
70	18	78	45	59
98	88	56	66	14
95	70	22	94	48
11	90	71	33	82
39	70	22	22	24
26	98	50	99	6
74	6	77	23	30
12	67	53	42	78
69	36	9	22	60
68	20	85	98	78
6	53	12	40	65
45	97	59	75	25
1	65	92	4	89
11	67	27	86	77
92	40	21	77	28
62	79	81	95	93
89	20	28	13	75
76	80	68	76	50
100	20	21	95	75
68	11	14	53	21
82	46	33	94	64
99	49	9	1	70
11	18	18	52	17
7	35	36	53	64
58	28	71	20	43
99	3	27	35	41
93	24	40	83	49
19	26	26	91	1
11	25	79	43	76
18	53	1	93	93
45	13	41	50	54
40	64	58	37	43
34	3	99	25	84
43	4	80	100	89
78	75	81	65	57
40	9	81	15	24
51	91	27	73	74
56	6	28	12	46
21	86	100	17	88
55	77	92	81	1
87	19	76	18	3
48	56	26	98	92
95	82	91	81	50
50	89	27	78	46
84	52	50	58	56
32	48	75	80	50
38	96	6	10	44
27	26	98	16	35
19	80	67	19	34
86	95	49	99	39
76	79	16	8	32
67	85	42	24	19
82	28	95	51	10
48	1	67	93	44
47	72	93	22	97
52	30	29	24	45
59	94	22	53	88
82	8	44	59	79
50	33	51	87	59
22	50	23	88	10
95	11	47	76	43
92	24	89	90	42
30	91	6	99	73
23	35	83	61	36
94	75	64	25	97
75	91	25	95	28
45	95	97	78	44
76	2	25	73	15
95	52	55	36	28
65	62	60	52	49
67	94	47	7	75
87	53	48	18	77
64	64	32	17	41
10	73	90	10	71
35	54	72	52	44
13	44	87	45	6
32	8	59	61	45
98	21	97	8	36
48	16	19	40	66
43	85	20	66	67
50	25	54	66	84
69	27	71	59	81
72	75	60	18	68
57	69	88	1	23
29	86	55	84	73
56	47	34	46	96
73	29	6	4	55
70	30	79	49	56
22	67	92	5	47
86	20	25	50	50
16	74	61	90	39
72	9	98	84	89
86	50	73	18	34
27	68	30	27	14
21	60	35	21	78
41	15	18	18	74
36	92	58	68	1
41	87	38	25	80
27	92	34	62	76
1	29	18	92	51
99	2	91	77	99
12	42	66	91	71
14	28	42	62	21
75	13	16	73	75
96	93	23	62	3
1	69	85	65	36
11	71	9	30	18
62	70	42	76	60
42	34	19	60	100
21	65	26	25	87
84	70	100	84	54
24	11	26	4	23
46	79	78	32	1
66	25	28	10	48
69	42	78	54	75
80	88	38	13	31
63	1	42	67	17
1	73	8	31	26
12	4	87	12	5
87	42	33	91	73
17	66	60	92	36
32	70	62	56	64
6	5	57	23	59
21	90	36	40	47
19	42	69	16	35
72	28	49	33	26
64	77	42	39	31
46	47	22	47	76
24	81	85	25	99
79	2	10	76	9
9	36	51	18	3
43	84	61	61	28
38	25	61	67	28
54	27	74	85	10
35	90	91	77	97
43	33	47	51	94
22	66	95	11	49
98	34	61	94	42
70	58	14	15	39
88	88	94	85	19
56	17	63	42	30
33	50	64	23	64
51	28	61	15	73
38	79	1	30	21
48	59	41	30	70
1	3	36	28	65
34	43	53	90	88
53	83	21	90	30
8	81	46	21	31
73	53	76	68	28
97	50	37	26	5
67	64	64	69	32
28	83	24	63	63
74	10	54	21	81
35	98	7	35	50
88	85	12	64	61
8	8	23	35	88
47	8	21	64	64
100	27	69	25	53
4	50	82	67	90
94	20	22	88	88
64	17	8	5	98
75	72	30	29	79
43	5	44	13	9
74	55	18	21	85
17	90	81	47	33
71	67	69	26	52
95	31	2	62	57
8	93	65	70	82
16	74	69	95	86
92	63	17	10	65
66	71	9	13	40
8	6	61	1	65
57	98	5	2	84
77	80	56	27	36
35	85	46	12	63
43	41	27	67	86
19	54	50	2	44
76	85	22	46	9
53	76	1	6	61
70	83	73	28	60
51	34	21	100	57
80	2	27	3	8
44	66	54	14	7
70	34	46	48	39
31	60	26	44	53
10	91	54	38	42
7	70	31	12	10
